# time  ID  size  fromHost  toHost  TTL  isResponse
436.7635 M195 2965963 dtn1_6 ADB2 140 N 
438.5025 M196 1807429 dtn2_8 ADB2 140 N 
441.0216 M197 1666611 dtn2_7 ADB2 140 N 
442.4936 M198 2189890 dtn2_8 ADB2 140 N 
445.1443 M199 2795095 dtn1_6 ADB2 140 N 
451.3397 M200 2219739 dtn1_6 ADB2 140 N 
451.9496 M201 1072058 dtn2_7 ADB2 140 N 
452.6798 M202 1610562 dtn2_8 ADB2 140 N 
456.1797 M203 2744252 dtn2_7 ADB2 140 N 
456.2358 M204 1761960 dtn2_8 ADB2 140 N 
458.5810 M205 2564568 dtn1_6 ADB2 140 N 
458.6832 M206 2757661 dtn2_7 ADB2 140 N 
463.5442 M207 2051649 dtn2_8 ADB2 140 N 
464.7525 M208 2788589 dtn2_7 ADB2 140 N 
464.9828 N9 1000000 ADB2 dtn2_8 140 N 
466.4695 M209 2675404 dtn2_7 ADB2 140 N 
466.7256 M210 2514049 dtn2_7 ADB2 140 N 
467.1502 M211 1157732 dtn2_8 ADB2 140 N 
467.4464 M212 1165139 dtn2_8 ADB2 140 N 
470.9235 M213 2082907 dtn2_7 ADB2 140 N 
471.2756 M214 2295734 dtn2_7 ADB2 140 N 
474.1137 M215 2568421 dtn2_8 ADB2 140 N 
474.8454 M216 2739285 dtn2_8 ADB2 140 N 
476.1007 M217 2431603 dtn1_6 ADB2 140 N 
477.0130 M218 1755220 dtn2_8 ADB2 140 N 
477.8518 M219 2525429 dtn2_7 ADB2 140 N 
482.9488 M220 2026052 dtn2_8 ADB2 140 N 
485.8868 M221 2152679 dtn2_8 ADB2 140 N 
486.0234 M222 2766358 dtn2_8 ADB2 140 N 
487.7887 M223 1558919 dtn2_8 ADB2 140 N 
489.9238 M224 1854957 dtn2_8 ADB2 140 N 
492.0141 M225 1398346 dtn2_7 ADB2 140 N 
492.8415 M226 1110098 dtn2_7 ADB2 140 N 
494.9816 M227 2167481 dtn2_8 ADB2 140 N 
495.5535 M228 1282141 dtn2_8 ADB2 140 N 
496.8449 M229 2015476 dtn2_8 ADB2 140 N 
498.6684 N10 1000000 ADB2 dtn1_6 140 N 
499.9449 M230 1426578 dtn1_6 ADB2 140 N 
