# time  ID  size  fromHost  toHost  TTL  isResponse
3384.4386 M1685 2990317 p2_28 ADB3 300 N 
3384.4700 M1686 1601090 p2_28 ADB3 300 N 
3391.7434 M1687 1177902 p2_23 ADB3 300 N 
3393.9618 M1688 1918564 p2_23 ADB3 300 N 
3396.0318 M1689 2363405 p3_36 ADB3 300 N 
3396.8277 M1690 2413437 p2_24 ADB3 300 N 
3399.0722 M1691 1315382 p1_16 ADB3 300 N 
3399.5065 M1692 1800825 p1_10 ADB3 300 N 
3402.4377 M1693 2091688 p3_36 ADB3 300 N 
3406.3290 M1694 1462328 p2_24 ADB3 300 N 
3421.6042 M1695 1158721 p3_31 ADB3 300 N 
3423.3449 M1696 1281217 p2_21 ADB3 300 N 
3425.5030 M1697 2047053 p1_12 ADB3 300 N 
3427.2423 M1698 1762529 p1_9 ADB3 300 N 
3427.3219 M1699 2530082 p2_25 ADB3 300 N 
3430.1678 M1700 2412604 p3_30 ADB3 300 N 
3432.5377 M1701 1444331 p2_23 ADB3 300 N 
3434.4099 M1702 1831015 p2_24 ADB3 300 N 
3436.3673 M1703 2789759 p1_10 ADB3 300 N 
3437.1605 M1704 1605312 p1_11 ADB3 300 N 
3437.7021 M1705 1548064 p1_15 ADB3 300 N 
3439.9871 M1706 1115242 p1_12 ADB3 300 N 
3440.1144 M1707 2946867 p1_10 ADB3 300 N 
3440.4412 M1708 1781227 p3_32 ADB3 300 N 
3441.0063 M1709 1439144 p2_19 ADB3 300 N 
3442.4355 M1710 1519097 p2_27 ADB3 300 N 
3442.4707 M1711 1062216 p1_15 ADB3 300 N 
3444.4320 M1712 1174464 p2_24 ADB3 300 N 
3445.9729 M1713 1448428 p3_36 ADB3 300 N 
3446.6037 M1714 2105852 p1_13 ADB3 300 N 
3448.5641 M1715 2366615 p1_12 ADB3 300 N 
3451.1786 M1716 1415383 p2_26 ADB3 300 N 
3453.1423 M1717 1846444 p3_33 ADB3 300 N 
3453.3771 M1718 1095481 p2_24 ADB3 300 N 
3454.6343 M1719 1379973 p1_18 ADB3 300 N 
3457.3479 M1720 1236788 p2_20 ADB3 300 N 
3458.1747 M1721 1558227 p1_16 ADB3 300 N 
3459.4477 M1722 1576698 p2_21 ADB3 300 N 
3459.9860 M1723 1154146 p3_36 ADB3 300 N 
3460.2167 M1724 1438273 p1_17 ADB3 300 N 
3460.9501 M1725 2510302 p2_19 ADB3 300 N 
3461.1363 M1726 1291987 p3_36 ADB3 300 N 
3462.2375 M1727 1267944 p2_25 ADB3 300 N 
3463.5958 M1728 2082527 p2_19 ADB3 300 N 
3469.8836 M1729 1625072 p3_29 ADB3 300 N 
3471.3581 M1730 1929994 p1_17 ADB3 300 N 
3471.8402 M1731 1170133 p1_11 ADB3 300 N 
3472.0308 M1732 1230111 p1_11 ADB3 300 N 
3475.5802 M1733 1826557 p2_23 ADB3 300 N 
3477.5287 M1734 1218968 p3_32 ADB3 300 N 
3477.7876 M1735 1605038 p3_37 ADB3 300 N 
3482.2851 M1736 1890967 p2_20 ADB3 300 N 
3483.8983 M1737 2737689 p1_18 ADB3 300 N 
3487.1563 M1738 1027924 p3_37 ADB3 300 N 
3487.5553 M1739 2506266 p1_15 ADB3 300 N 
3489.4487 M1740 2944472 p3_29 ADB3 300 N 
3490.1789 M1741 1821156 p3_29 ADB3 300 N 
3491.5192 M1742 1627320 p1_15 ADB3 300 N 
3493.0072 M1743 2638559 p3_32 ADB3 300 N 
3493.0129 M1744 1000068 p2_20 ADB3 300 N 
3494.4002 M1745 1340957 p3_29 ADB3 300 N 
3496.5274 M1746 2897348 p2_19 ADB3 300 N 
3500.2618 M1747 2484612 p1_18 ADB3 300 N 
3505.3282 M1748 2160132 p2_28 ADB3 300 N 
3513.0054 M1749 1630665 p1_13 ADB3 300 N 
3516.1532 M1750 1191943 p2_28 ADB3 300 N 
3521.7374 M1751 2617099 p1_14 ADB3 300 N 
3524.0457 M1752 1373406 p2_19 ADB3 300 N 
3526.6706 M1753 2771590 p3_32 ADB3 300 N 
3527.0284 M1754 1962436 p3_34 ADB3 300 N 
3529.6482 M1755 2986194 p2_28 ADB3 300 N 
3530.4884 M1756 1557805 p1_16 ADB3 300 N 
3532.0757 M1757 2102776 p3_32 ADB3 300 N 
3532.6921 M1758 1236921 p2_27 ADB3 300 N 
3533.0120 M1759 1018126 p2_28 ADB3 300 N 
3533.5188 M1760 2646835 p2_25 ADB3 300 N 
3534.4008 M1761 1444055 p3_31 ADB3 300 N 
3536.9122 M1762 2411651 p1_10 ADB3 300 N 
3545.1795 M1763 1732715 p2_26 ADB3 300 N 
3548.8621 M1764 2035345 p1_11 ADB3 300 N 
3549.7444 M1765 1446171 p2_26 ADB3 300 N 
3550.5605 M1766 1390630 p1_10 ADB3 300 N 
3550.9781 M1767 2836299 p2_19 ADB3 300 N 
3552.0036 M1768 1192094 p3_37 ADB3 300 N 
3553.2800 M1769 2812493 p2_23 ADB3 300 N 
3555.7275 M1770 2291378 p1_16 ADB3 300 N 
3558.2086 N14 1000000 ADB3 p2_19 300 N 
3558.4852 M1771 2142754 p1_10 ADB3 300 N 
3558.6211 M1772 1628894 p2_25 ADB3 300 N 
3561.0009 M1773 1400691 p2_21 ADB3 300 N 
3563.6820 M1774 1531912 p1_14 ADB3 300 N 
3565.4589 M1775 1297651 p3_35 ADB3 300 N 
3565.7983 M1776 1418898 p1_9 ADB3 300 N 
3567.3975 M1777 1197472 p2_20 ADB3 300 N 
3568.2355 M1778 2941890 p2_28 ADB3 300 N 
3568.2964 M1779 1852274 p1_11 ADB3 300 N 
3570.2317 M1780 2425076 p1_14 ADB3 300 N 
3570.5342 M1781 1745439 p1_18 ADB3 300 N 
3570.7407 M1782 2007992 p2_21 ADB3 300 N 
3572.1749 M1783 1208254 p1_15 ADB3 300 N 
3574.0495 M1784 1277710 p3_33 ADB3 300 N 
3580.2584 M1785 2842306 p3_36 ADB3 300 N 
3582.5185 M1786 2321319 p2_26 ADB3 300 N 
3582.6896 M1787 1288770 p2_25 ADB3 300 N 
3585.2710 M1788 2204840 p2_26 ADB3 300 N 
3585.6382 M1789 1384403 p1_14 ADB3 300 N 
3601.0467 M1790 1575925 p2_21 ADB3 300 N 
3604.6823 M1791 1118255 p3_34 ADB3 300 N 
3605.3619 M1792 2970470 p3_33 ADB3 300 N 
3605.6837 M1793 1393309 p2_28 ADB3 300 N 
3606.8710 M1794 1599897 p3_35 ADB3 300 N 
3607.4935 M1795 2353952 p3_36 ADB3 300 N 
3608.4230 M1796 2278140 p3_35 ADB3 300 N 
3611.3997 M1797 1410848 p1_16 ADB3 300 N 
3615.5835 M1798 2108702 p1_9 ADB3 300 N 
3618.8857 M1799 1954771 p1_14 ADB3 300 N 
3623.6773 M1800 1211905 p1_17 ADB3 300 N 
3625.8890 M1801 2514392 p2_24 ADB3 300 N 
3627.3156 M1802 2731726 p1_16 ADB3 300 N 
3627.4108 M1803 1969544 p2_28 ADB3 300 N 
3628.3021 M1804 1144680 p2_23 ADB3 300 N 
3629.9335 M1805 1814449 p1_13 ADB3 300 N 
3632.5162 M1806 1678964 p2_27 ADB3 300 N 
3632.6039 M1807 2619393 p2_25 ADB3 300 N 
3633.3581 M1808 2304278 p1_9 ADB3 300 N 
3635.7156 M1809 2023698 p3_36 ADB3 300 N 
3636.2557 M1810 1557442 p2_26 ADB3 300 N 
3638.3274 M1811 1103389 p2_21 ADB3 300 N 
3638.4380 M1812 2092693 p3_32 ADB3 300 N 
3640.5756 M1813 2191242 p3_37 ADB3 300 N 
3642.2857 M1814 2016986 p3_34 ADB3 300 N 
3643.8600 M1815 2755354 p1_17 ADB3 300 N 
3643.9373 M1816 2891503 p2_19 ADB3 300 N 
3646.4516 M1817 1427619 p3_31 ADB3 300 N 
3650.3024 M1818 1965808 p1_17 ADB3 300 N 
3651.1137 M1819 1280365 p1_16 ADB3 300 N 
3651.3095 M1820 2186397 p1_15 ADB3 300 N 
3651.8307 M1821 2789194 p1_9 ADB3 300 N 
3652.8645 M1822 2907029 p1_12 ADB3 300 N 
3653.9948 M1823 2484680 p2_27 ADB3 300 N 
3657.8467 M1824 2315558 p2_22 ADB3 300 N 
3658.1167 M1825 1866977 p2_24 ADB3 300 N 
3660.6898 M1826 1824919 p3_33 ADB3 300 N 
3662.6280 M1827 1649201 p3_33 ADB3 300 N 
3662.8514 M1828 2255437 p1_17 ADB3 300 N 
3663.4501 M1829 2831337 p2_23 ADB3 300 N 
3664.1188 M1830 1322764 p1_11 ADB3 300 N 
3665.7283 M1831 2338369 p3_29 ADB3 300 N 
3666.9426 M1832 1139947 p1_12 ADB3 300 N 
3666.9669 M1833 1727319 p1_9 ADB3 300 N 
3667.3013 M1834 2952694 p2_21 ADB3 300 N 
3668.5708 M1835 1031689 p2_23 ADB3 300 N 
3672.9151 M1836 2334820 p1_14 ADB3 300 N 
3673.9498 M1837 2427898 p2_21 ADB3 300 N 
3675.0598 M1838 1744777 p2_19 ADB3 300 N 
3675.7591 M1839 1918212 p2_26 ADB3 300 N 
3677.3333 M1840 2958525 p3_30 ADB3 300 N 
3677.3863 M1841 1701517 p2_23 ADB3 300 N 
3677.3927 M1842 2908561 p2_19 ADB3 300 N 
3677.5398 M1843 2821825 p3_33 ADB3 300 N 
3679.1805 M1844 1812818 p2_21 ADB3 300 N 
3685.0386 M1845 2649448 p1_17 ADB3 300 N 
3688.5412 M1846 2178807 p3_29 ADB3 300 N 
3691.3134 M1847 2259354 p2_28 ADB3 300 N 
3691.9119 M1848 1575981 p2_19 ADB3 300 N 
3695.4997 M1849 2399686 p1_12 ADB3 300 N 
3695.9992 M1850 1251050 p3_30 ADB3 300 N 
3697.5361 M1851 1147921 p3_32 ADB3 300 N 
3702.5188 M1852 2523258 p1_15 ADB3 300 N 
3705.1207 M1853 2001210 p1_14 ADB3 300 N 
3705.6845 M1854 2535715 p3_30 ADB3 300 N 
3706.4408 M1855 2218709 p3_30 ADB3 300 N 
3706.7997 M1856 1754911 p3_32 ADB3 300 N 
3714.1205 M1857 1599804 p3_37 ADB3 300 N 
3714.4224 M1858 2355401 p2_24 ADB3 300 N 
3714.5073 M1859 1166423 p2_28 ADB3 300 N 
3716.1882 M1860 1768177 p1_11 ADB3 300 N 
3719.5661 M1861 1843154 p1_13 ADB3 300 N 
3719.9696 M1862 2694140 p1_17 ADB3 300 N 
3720.0684 M1863 1939986 p2_24 ADB3 300 N 
3720.4842 M1864 2836105 p1_17 ADB3 300 N 
3723.5375 M1865 2543588 p2_26 ADB3 300 N 
3725.6868 M1866 2535542 p1_16 ADB3 300 N 
3726.5071 M1867 1523935 p3_29 ADB3 300 N 
3727.8298 M1868 2274493 p2_24 ADB3 300 N 
3728.1690 M1869 2678569 p3_31 ADB3 300 N 
3734.3209 M1870 1973331 p3_32 ADB3 300 N 
3736.7148 M1871 1784057 p2_23 ADB3 300 N 
3739.6239 M1872 2973491 p3_29 ADB3 300 N 
3742.0282 M1873 1953327 p3_33 ADB3 300 N 
3744.6527 M1874 2412026 p1_10 ADB3 300 N 
3746.0048 M1875 2996762 p1_13 ADB3 300 N 
3750.4460 M1876 1040151 p2_25 ADB3 300 N 
3753.6368 M1877 2876563 p1_12 ADB3 300 N 
3756.2195 M1878 1903644 p2_27 ADB3 300 N 
3756.3918 M1879 2068794 p3_30 ADB3 300 N 
3758.6995 M1880 1940981 p1_9 ADB3 300 N 
3759.3116 M1881 1695430 p2_24 ADB3 300 N 
3763.9839 M1882 2414690 p3_33 ADB3 300 N 
3770.4499 M1883 1499753 p2_25 ADB3 300 N 
3771.6315 M1884 1637546 p3_35 ADB3 300 N 
3774.9545 M1885 2874367 p3_30 ADB3 300 N 
3777.1089 M1886 1296940 p1_13 ADB3 300 N 
3777.8025 M1887 1177424 p2_28 ADB3 300 N 
3778.8313 M1888 1105532 p3_30 ADB3 300 N 
3780.2212 M1889 2291915 p1_9 ADB3 300 N 
3781.0543 M1890 1031804 p2_26 ADB3 300 N 
3781.5015 M1891 2054993 p2_20 ADB3 300 N 
3783.9260 M1892 2009298 p3_35 ADB3 300 N 
3786.1461 M1893 2101430 p2_20 ADB3 300 N 
3786.3395 M1894 1050233 p2_23 ADB3 300 N 
3787.2211 M1895 1629889 p1_15 ADB3 300 N 
3787.5165 M1896 2742278 p1_13 ADB3 300 N 
3788.1365 M1897 1265565 p2_27 ADB3 300 N 
3793.2267 M1898 1472280 p3_30 ADB3 300 N 
3795.7679 M1899 2788551 p1_17 ADB3 300 N 
3796.6281 M1900 1253215 p3_36 ADB3 300 N 
3800.7508 M1901 1071514 p2_25 ADB3 300 N 
3800.9191 M1902 2272862 p1_13 ADB3 300 N 
3803.1843 M1903 1312987 p3_35 ADB3 300 N 
3803.2769 M1904 2543395 p1_18 ADB3 300 N 
3803.7307 M1905 2257171 p1_12 ADB3 300 N 
3809.2714 M1906 1100361 p1_16 ADB3 300 N 
3811.6548 M1907 2273380 p3_32 ADB3 300 N 
3811.8978 M1908 2373456 p2_22 ADB3 300 N 
3812.1646 M1909 2544104 p1_10 ADB3 300 N 
3822.4462 M1910 2597589 p1_18 ADB3 300 N 
3823.3547 M1911 2049783 p2_27 ADB3 300 N 
3823.9728 M1912 2112755 p1_11 ADB3 300 N 
3824.7403 M1913 2518206 p3_37 ADB3 300 N 
3826.4320 M1914 1746338 p2_19 ADB3 300 N 
3826.4695 M1915 2374704 p2_22 ADB3 300 N 
3835.5151 M1916 2599321 p2_19 ADB3 300 N 
3837.4958 M1917 1166197 p2_27 ADB3 300 N 
3840.6859 M1918 2487355 p2_19 ADB3 300 N 
3840.7233 M1919 2363191 p3_31 ADB3 300 N 
3843.4088 M1920 1476202 p1_17 ADB3 300 N 
3845.7155 M1921 1313451 p3_34 ADB3 300 N 
3848.3784 M1922 1568379 p3_37 ADB3 300 N 
3849.0417 M1923 2397402 p3_30 ADB3 300 N 
3851.9575 M1924 2947934 p2_25 ADB3 300 N 
3858.8578 M1925 2883186 p2_20 ADB3 300 N 
3859.1676 M1926 2033425 p1_18 ADB3 300 N 
3861.1546 M1927 2306890 p1_13 ADB3 300 N 
3861.2481 M1928 2263567 p2_28 ADB3 300 N 
3862.6194 M1929 2568093 p2_28 ADB3 300 N 
3863.0799 M1930 1796010 p1_17 ADB3 300 N 
3864.1599 M1931 1606012 p3_37 ADB3 300 N 
3867.7451 M1932 1526838 p2_20 ADB3 300 N 
3869.2017 M1933 1215914 p2_21 ADB3 300 N 
3869.6154 M1934 1257398 p2_20 ADB3 300 N 
3872.0266 M1935 1089318 p3_36 ADB3 300 N 
3872.4175 M1936 2102585 p2_27 ADB3 300 N 
3872.7804 M1937 2389077 p3_30 ADB3 300 N 
3875.8036 M1938 1554250 p3_32 ADB3 300 N 
3875.8575 M1939 1577307 p3_29 ADB3 300 N 
3876.0267 M1940 2193001 p3_36 ADB3 300 N 
3878.2921 M1941 2906178 p2_23 ADB3 300 N 
3878.6210 M1942 2524974 p2_19 ADB3 300 N 
3879.2035 M1943 2817356 p3_35 ADB3 300 N 
3883.3495 M1944 1534930 p2_23 ADB3 300 N 
3892.5518 M1945 2476493 p2_25 ADB3 300 N 
3895.6903 M1946 2181368 p2_23 ADB3 300 N 
3895.8695 M1947 1477027 p3_33 ADB3 300 N 
3896.3389 M1948 2494131 p3_33 ADB3 300 N 
3902.8524 M1949 1278327 p1_11 ADB3 300 N 
3904.3312 M1950 2649566 p3_32 ADB3 300 N 
3906.0146 M1951 2775558 p1_9 ADB3 300 N 
3906.7745 M1952 1818133 p1_15 ADB3 300 N 
3909.3806 M1953 2230902 p3_33 ADB3 300 N 
3909.9310 M1954 1102226 p1_14 ADB3 300 N 
3910.9950 M1955 1658286 p1_13 ADB3 300 N 
3911.1475 M1956 1173631 p1_11 ADB3 300 N 
3912.0759 M1957 2015586 p3_33 ADB3 300 N 
3912.1244 M1958 2712142 p1_11 ADB3 300 N 
3914.0192 M1959 1683626 p2_28 ADB3 300 N 
3915.6733 M1960 2360784 p3_36 ADB3 300 N 
3917.7293 M1961 2014464 p1_18 ADB3 300 N 
3922.5139 M1962 1928183 p2_25 ADB3 300 N 
3923.4463 M1963 1167548 p2_27 ADB3 300 N 
3923.4552 M1964 2737838 p2_22 ADB3 300 N 
3923.8184 M1965 1932085 p3_33 ADB3 300 N 
3924.3967 M1966 1563750 p3_37 ADB3 300 N 
3925.4769 M1967 1988183 p2_26 ADB3 300 N 
3933.8020 M1968 2964642 p2_22 ADB3 300 N 
3934.1938 M1969 2046993 p2_20 ADB3 300 N 
3936.7311 M1970 2825546 p2_20 ADB3 300 N 
3938.2559 M1971 2887355 p2_20 ADB3 300 N 
3938.8966 M1972 2566990 p3_35 ADB3 300 N 
3939.6306 M1973 1847294 p1_10 ADB3 300 N 
3944.6072 M1974 1056306 p1_15 ADB3 300 N 
3944.8627 M1975 1508405 p2_23 ADB3 300 N 
3947.9153 M1976 2175294 p1_12 ADB3 300 N 
3948.8051 M1977 2205196 p1_16 ADB3 300 N 
3952.9400 M1978 2060848 p1_13 ADB3 300 N 
3959.5242 M1979 1254911 p3_33 ADB3 300 N 
3959.5685 M1980 1914980 p1_12 ADB3 300 N 
3961.2373 M1981 1941730 p1_18 ADB3 300 N 
3964.2647 M1982 2982943 p3_37 ADB3 300 N 
3964.2770 M1983 2532792 p3_36 ADB3 300 N 
3971.5881 M1984 1409831 p3_33 ADB3 300 N 
3972.4668 M1985 2060490 p1_12 ADB3 300 N 
3980.0652 M1986 2116749 p2_23 ADB3 300 N 
3981.0210 M1987 2443528 p1_13 ADB3 300 N 
3981.7485 M1988 2589603 p3_33 ADB3 300 N 
3984.9650 M1989 2993377 p2_20 ADB3 300 N 
3985.0265 M1990 2255676 p2_20 ADB3 300 N 
3987.5467 M1991 2291548 p1_13 ADB3 300 N 
3987.6448 M1992 2998003 p1_10 ADB3 300 N 
3988.9637 M1993 2863970 p2_27 ADB3 300 N 
3994.6827 M1994 2772043 p3_34 ADB3 300 N 
3999.2626 M1995 1758786 p2_25 ADB3 300 N 
4004.5472 M1996 2589106 p1_14 ADB3 300 N 
4004.7990 M1997 1948695 p1_10 ADB3 300 N 
4011.0852 M1998 1309691 p2_24 ADB3 300 N 
4011.1250 M1999 2311401 p2_28 ADB3 300 N 
4011.3567 M2000 2704650 p2_27 ADB3 300 N 
4013.0348 M2001 2134628 p3_36 ADB3 300 N 
4013.0623 N15 1000000 ADB3 p1_13 300 N 
4013.9881 M2002 2929172 p3_33 ADB3 300 N 
4014.5530 M2003 2512831 p3_32 ADB3 300 N 
4014.7254 M2004 1972587 p2_23 ADB3 300 N 
4016.3085 M2005 1921400 p2_27 ADB3 300 N 
4016.6946 M2006 2625390 p2_24 ADB3 300 N 
4016.9367 M2007 2165039 p1_17 ADB3 300 N 
4020.8685 M2008 1134948 p2_25 ADB3 300 N 
4025.2462 M2009 1727768 p3_33 ADB3 300 N 
4025.3808 M2010 1413908 p1_10 ADB3 300 N 
4027.9350 M2011 2048126 p1_14 ADB3 300 N 
4028.7550 M2012 1993496 p1_16 ADB3 300 N 
4033.5917 M2013 2843281 p2_20 ADB3 300 N 
4034.5848 M2014 2155531 p2_24 ADB3 300 N 
4037.8804 M2015 1586633 p2_22 ADB3 300 N 
4038.8875 M2016 1959503 p3_32 ADB3 300 N 
4039.5213 M2017 2212418 p2_22 ADB3 300 N 
4041.0219 M2018 1455545 p3_33 ADB3 300 N 
4043.6528 M2019 1245862 p3_34 ADB3 300 N 
4046.9467 M2020 2598708 p1_16 ADB3 300 N 
4048.2138 M2021 2020428 p1_18 ADB3 300 N 
4052.1100 M2022 2283753 p3_36 ADB3 300 N 
4052.1276 M2023 2643677 p3_30 ADB3 300 N 
4052.5261 M2024 1448615 p3_32 ADB3 300 N 
4054.4968 M2025 2651232 p2_20 ADB3 300 N 
4054.5232 M2026 2908531 p3_30 ADB3 300 N 
4056.8316 M2027 2321482 p1_17 ADB3 300 N 
4058.3614 M2028 1800496 p1_15 ADB3 300 N 
4064.1486 M2029 1572267 p2_28 ADB3 300 N 
4069.6152 M2030 2402433 p2_27 ADB3 300 N 
4069.6511 M2031 1965784 p3_36 ADB3 300 N 
4074.6143 M2032 1542812 p2_28 ADB3 300 N 
4074.7217 M2033 1577832 p1_14 ADB3 300 N 
4074.9283 M2034 2325621 p3_31 ADB3 300 N 
4079.0067 M2035 2937381 p2_23 ADB3 300 N 
4079.3579 M2036 1285932 p3_30 ADB3 300 N 
4080.9266 M2037 2542219 p2_22 ADB3 300 N 
4081.5073 M2038 1745006 p2_19 ADB3 300 N 
4085.2539 M2039 1757621 p2_23 ADB3 300 N 
4085.5854 M2040 1761392 p1_13 ADB3 300 N 
4086.4420 M2041 1915406 p2_19 ADB3 300 N 
4087.0589 M2042 2988018 p1_9 ADB3 300 N 
4088.5003 M2043 1817693 p2_20 ADB3 300 N 
4090.1689 M2044 1620922 p3_31 ADB3 300 N 
4095.2981 M2045 1615329 p2_27 ADB3 300 N 
4096.6545 M2046 2193454 p3_32 ADB3 300 N 
4097.0897 M2047 2608566 p1_17 ADB3 300 N 
4100.0544 M2048 1190711 p3_37 ADB3 300 N 
4106.5521 M2049 1129466 p3_37 ADB3 300 N 
4106.6481 M2050 1514465 p1_15 ADB3 300 N 
4107.2797 M2051 1598658 p3_29 ADB3 300 N 
4110.6419 M2052 1589408 p3_33 ADB3 300 N 
4110.7272 M2053 2011519 p1_16 ADB3 300 N 
4111.9293 M2054 1149023 p1_9 ADB3 300 N 
4119.5220 M2055 2715176 p2_21 ADB3 300 N 
4119.8479 M2056 1456406 p1_14 ADB3 300 N 
4121.3952 M2057 2057108 p3_37 ADB3 300 N 
4121.5364 M2058 1734586 p1_17 ADB3 300 N 
4123.5876 M2059 1595535 p3_35 ADB3 300 N 
4124.0387 M2060 2188051 p3_35 ADB3 300 N 
4126.4863 M2061 2110414 p3_31 ADB3 300 N 
4127.3344 M2062 2413444 p1_14 ADB3 300 N 
4129.3369 M2063 1687329 p3_37 ADB3 300 N 
4129.4559 M2064 2569349 p1_16 ADB3 300 N 
4129.4784 M2065 1349947 p2_21 ADB3 300 N 
4131.8759 M2066 1488695 p1_13 ADB3 300 N 
4133.1899 M2067 2781863 p1_14 ADB3 300 N 
4138.9908 M2068 2652157 p2_26 ADB3 300 N 
4141.8355 M2069 1811988 p1_9 ADB3 300 N 
4143.4324 M2070 2248126 p1_10 ADB3 300 N 
4147.0018 M2071 2622020 p2_19 ADB3 300 N 
4147.7548 M2072 1262093 p2_21 ADB3 300 N 
4154.1338 M2073 2268808 p2_20 ADB3 300 N 
4154.2229 M2074 1638165 p1_15 ADB3 300 N 
4158.2510 M2075 2461016 p1_9 ADB3 300 N 
4158.2853 M2076 2724664 p1_14 ADB3 300 N 
4159.5625 M2077 2413742 p1_13 ADB3 300 N 
4164.3267 M2078 2287763 p1_13 ADB3 300 N 
4165.8985 M2079 2952954 p3_32 ADB3 300 N 
4175.7754 M2080 2300299 p3_36 ADB3 300 N 
4180.4605 M2081 1263631 p3_35 ADB3 300 N 
4182.8178 M2082 2007761 p2_24 ADB3 300 N 
4183.0170 M2083 2667162 p1_11 ADB3 300 N 
4183.3884 M2084 1528914 p3_32 ADB3 300 N 
4184.3381 M2085 2198101 p3_37 ADB3 300 N 
4185.3555 M2086 2796203 p2_25 ADB3 300 N 
4187.1056 M2087 1032633 p1_9 ADB3 300 N 
4187.5933 M2088 2026220 p3_35 ADB3 300 N 
4188.6910 M2089 1035036 p2_20 ADB3 300 N 
4189.0883 M2090 1573100 p1_12 ADB3 300 N 
4193.1984 N16 1000000 ADB3 p2_26 300 N 
4194.9255 M2091 1557326 p3_37 ADB3 300 N 
4198.4429 M2092 1607751 p2_26 ADB3 300 N 
4198.5222 M2093 1620188 p1_15 ADB3 300 N 
4200.1240 M2094 1623695 p3_32 ADB3 300 N 
4203.2810 M2095 2340544 p2_22 ADB3 300 N 
4204.9328 M2096 1356272 p2_28 ADB3 300 N 
4205.3558 M2097 1898872 p1_9 ADB3 300 N 
4205.8238 M2098 1914792 p1_18 ADB3 300 N 
4209.7631 M2099 1202946 p2_22 ADB3 300 N 
4210.7202 M2100 2009930 p2_21 ADB3 300 N 
4220.7039 M2101 1083246 p3_31 ADB3 300 N 
4221.2325 M2102 1332969 p3_36 ADB3 300 N 
4224.4302 M2103 2732759 p1_14 ADB3 300 N 
4225.2605 M2104 2109416 p2_27 ADB3 300 N 
4226.0164 M2105 2117156 p2_24 ADB3 300 N 
4227.4818 M2106 1045705 p3_33 ADB3 300 N 
4228.1633 M2107 2388907 p3_32 ADB3 300 N 
4230.4903 M2108 2701949 p1_16 ADB3 300 N 
4232.8003 M2109 2858963 p3_34 ADB3 300 N 
4234.5054 M2110 2195144 p1_11 ADB3 300 N 
4235.9866 N17 1000000 ADB3 p1_12 300 N 
4239.6470 M2111 1889810 p2_24 ADB3 300 N 
4241.1377 M2112 2775672 p2_24 ADB3 300 N 
4246.6930 M2113 1099931 p2_24 ADB3 300 N 
4248.2861 M2114 2559574 p3_37 ADB3 300 N 
4249.5756 M2115 2247912 p3_33 ADB3 300 N 
4250.2708 M2116 2758197 p2_21 ADB3 300 N 
4251.6807 M2117 2694315 p3_29 ADB3 300 N 
4252.2253 M2118 1750361 p2_24 ADB3 300 N 
4252.8381 M2119 2983053 p1_9 ADB3 300 N 
4257.6528 M2120 1396694 p2_28 ADB3 300 N 
4257.6683 M2121 1294355 p3_33 ADB3 300 N 
4258.5759 M2122 1143510 p2_26 ADB3 300 N 
4262.5664 M2123 2183620 p1_9 ADB3 300 N 
4266.9711 M2124 1054648 p2_24 ADB3 300 N 
4267.7020 M2125 2991920 p2_23 ADB3 300 N 
4269.7210 M2126 1569839 p2_25 ADB3 300 N 
4270.4901 M2127 2165552 p2_23 ADB3 300 N 
4271.9216 M2128 1475850 p1_11 ADB3 300 N 
4274.0956 M2129 2364859 p3_31 ADB3 300 N 
4274.8431 M2130 1282835 p2_27 ADB3 300 N 
4277.3953 M2131 1378034 p2_25 ADB3 300 N 
4279.0598 M2132 2045056 p2_22 ADB3 300 N 
4279.7137 M2133 2381047 p2_24 ADB3 300 N 
4280.5994 M2134 1571965 p2_26 ADB3 300 N 
4289.6924 M2135 2324971 p1_12 ADB3 300 N 
4290.1549 M2136 1109548 p1_18 ADB3 300 N 
4294.7399 M2137 2655997 p1_18 ADB3 300 N 
4298.3984 M2138 1312475 p3_31 ADB3 300 N 
4298.6405 M2139 2008209 p1_12 ADB3 300 N 
4300.6919 M2140 1876342 p3_32 ADB3 300 N 
4303.0060 M2141 1852973 p3_33 ADB3 300 N 
4303.1442 M2142 1039703 p2_24 ADB3 300 N 
4304.3061 M2143 1365369 p2_21 ADB3 300 N 
4307.0477 M2144 2757290 p1_15 ADB3 300 N 
4309.8948 M2145 1649084 p2_25 ADB3 300 N 
4310.2959 M2146 1673275 p3_36 ADB3 300 N 
4311.1751 M2147 2754665 p2_23 ADB3 300 N 
4315.2390 M2148 2410551 p1_17 ADB3 300 N 
4318.9676 M2149 2536157 p1_9 ADB3 300 N 
4320.0417 M2150 2165493 p2_21 ADB3 300 N 
4323.0066 M2151 1444127 p3_33 ADB3 300 N 
4324.7037 M2152 1413632 p1_12 ADB3 300 N 
4331.6176 M2153 1006357 p1_17 ADB3 300 N 
4332.4741 M2154 2716610 p2_20 ADB3 300 N 
4332.8689 M2155 1799211 p3_36 ADB3 300 N 
4335.3950 M2156 1462994 p3_36 ADB3 300 N 
4336.6223 M2157 2874535 p1_9 ADB3 300 N 
4341.8866 M2158 1407984 p2_21 ADB3 300 N 
4343.1586 M2159 2551277 p1_14 ADB3 300 N 
4344.8447 M2160 2889598 p1_11 ADB3 300 N 
4345.1384 M2161 1847200 p3_32 ADB3 300 N 
4348.0782 M2162 1990341 p1_18 ADB3 300 N 
