# time  ID  size  fromHost  toHost  TTL  isResponse
386.2904 N212 1000000 ADB6 p3_42 300 N 
387.0146 N213 1000000 ADB6 p5_54 300 N 
387.0648 N214 1000000 ADB6 p2_28 300 N 
388.8731 N215 1000000 ADB6 p4_53 300 N 
388.9909 N216 1000000 ADB6 p4_48 300 N 
389.6716 N217 1000000 ADB6 p2_33 300 N 
392.5786 N218 1000000 ADB6 p2_27 300 N 
393.8106 N219 1000000 ADB6 p2_25 300 N 
395.0645 N220 1000000 ADB6 p4_46 300 N 
395.2502 N221 1000000 ADB6 p2_24 300 N 
399.5739 N222 1000000 ADB6 p3_36 300 N 
402.7798 N223 1000000 ADB6 p3_36 300 N 
405.0000 M14 70934 p2_25 ADB6 300 N 
405.6032 N224 1000000 ADB6 p4_47 300 N 
406.1851 N225 1000000 ADB6 p2_26 300 N 
406.5754 N226 1000000 ADB6 p2_29 300 N 
407.8390 N227 1000000 ADB6 p1_19 300 N 
408.3494 N228 1000000 ADB6 p1_15 300 N 
411.2728 N229 1000000 ADB6 p3_38 300 N 
411.6645 N230 1000000 ADB6 p3_42 300 N 
413.2053 N231 1000000 ADB6 p1_15 300 N 
414.1948 N232 1000000 ADB6 p3_34 300 N 
415.9135 N233 1000000 ADB6 p1_22 300 N 
417.5366 N234 1000000 ADB6 p3_35 300 N 
420.3680 N235 1000000 ADB6 p2_30 300 N 
423.9528 N236 1000000 ADB6 p4_46 300 N 
424.2336 N237 1000000 ADB6 p2_31 300 N 
426.3719 N238 1000000 ADB6 p4_44 300 N 
426.8516 N239 1000000 ADB6 p2_27 300 N 
427.4193 N240 1000000 ADB6 p2_25 300 N 
429.7781 N241 1000000 ADB6 p5_59 300 N 
430.9095 N242 1000000 ADB6 p1_14 300 N 
431.0000 M15 141397 p4_46 ADB6 300 N 
431.1604 N243 1000000 ADB6 p4_52 300 N 
432.2921 N244 1000000 ADB6 p1_16 300 N 
432.4312 N245 1000000 ADB6 p1_19 300 N 
434.4911 N246 1000000 ADB6 p3_39 300 N 
436.5548 N247 1000000 ADB6 p5_58 300 N 
438.1353 N248 1000000 ADB6 p2_33 300 N 
442.0794 N249 1000000 ADB6 p4_46 300 N 
442.9503 N250 1000000 ADB6 p4_52 300 N 
